표준ID,ARS-ID,정류장명,위도,경도,비고
113000125,14216,양화진성지공원입구,37.5485195,126.9121085,
113000494,14217,홍대입구,37.5546534,126.920576,
113000127,14218,홀트아동복지회,37.54901065,126.9121781,
113000128,14219,합정역,37.55106044,126.9156095,
113000129,14220,합정역,37.5502177,126.9153072,
113000133,14224,홍대입구역,37.55674712,126.923344,
113000134,14225,홍대입구역,37.55641205,126.9235571,
113000135,14226,연남동,37.56252217,126.927541,
113000137,14228,신촌역,37.55563752,126.934761,
113000139,14230,극동방송,37.5494238,126.9231512,
113000140,14231,극동방송,37.54942905,126.9229225,
113000141,14232,홍익대학교,37.55219058,126.9238048,
113000142,14233,홍익대학교,37.55307059,126.9246414,
113000143,14234,산울림소극장,37.55437031,126.9298078,
113000144,14235,산울림소극장,37.55495817,126.9301572,
113000145,14236,신수중학교,37.54524221,126.9326481,
113000146,14237,신수중학교,37.545436,126.9327521,
113000147,14238,래미안웰스트림아파트,37.54423137,126.9362365,
113000148,14239,한국출판콘텐츠센터,37.5446548,126.935409,
113000149,14240,용강동주민센터,37.54191773,126.9404187,
113000150,14241,용강동주민센터,37.54170996,126.9411794,
113000151,14242,용강동입구,37.53963255,126.9441051,
113000152,14243,마포대교입구,37.53940813,126.9439921,
113000153,14244,메세나폴리스,37.55076745,126.9129434,
113000154,14245,마포한강푸르지오,37.550787,126.912592,
113000155,14246,성산초등학교입구,37.55313023,126.9118677,
113000156,14247,성산초등학교입구,37.553218,126.912262,
113000157,14248,기업은행서교동지점(최규하대통령가옥),37.55479154,126.9114639,
113000158,14249,기업은행서교동지점(최규하대통령가옥),37.55486951,126.9108956,
113000159,14250,망원시장.망원동월드컵시장입구,37.55752051,126.9085178,
113000160,14251,망원시장.망원동월드컵시장입구,37.55759113,126.9089433,
113000161,14252,마포구청역입구,37.56042755,126.9063647,
113000162,14253,마포구청역입구,37.56059465,126.9057249,
113000163,14254,성서초등학교,37.55880324,126.9114976,
113000164,14255,성서초등학교,37.55851374,126.9111731,
113000234,14256,새서울의원,37.55109381,126.9072377,
113000166,14257,미원아파트입구,37.55912293,126.9032162,
113000167,14258,미원아파트입구,37.55916537,126.9033226,
113000168,14259,망원2동주민센터,37.56000591,126.9030951,
113000169,14260,망원2동주민센터,37.56008056,126.9029286,
113000170,14261,청기와빌라,37.56060866,126.9041074,
113000171,14262,청기와빌라,37.56076057,126.9047513,
113000172,14263,망원정입구,37.55259394,126.9069936,
113000173,14264,성산초등학교,37.55359386,126.9100992,
113000174,14265,서서울농협,37.55331691,126.9062208,
113000175,14266,서서울농협,37.55340865,126.9060056,
113000176,14267,망원1동주민센터,37.55562355,126.9048936,
113000177,14268,망원1동주민센터,37.5554408,126.9051055,
113000178,14269,동교초등학교,37.55791627,126.9042014,
113000179,14270,동교초등학교,37.55789095,126.9040871,
113000180,14271,월드컵파크7단지,37.58114971,126.8784199,
113000181,14272,월드컵파크7단지,37.581876,126.878963,
113000182,14273,월드컵경기장북측,37.57280186,126.8993188,
113000183,14274,월드컵경기장북측,37.573967,126.898104,
113000184,14275,경성중고.홍대부속여중고입구,37.5597317,126.9156529,
113000189,14283,삼진제약,37.55340912,126.9270722,
113000190,14284,홍대입구역사거리,37.55483957,126.9220783,
113000192,14286,상암DMC홍보관.YTN,37.577985,126.891323,
113000193,14287,상암DMC홍보관.YTN,37.57746059,126.8912876,
113000194,14288,월드컵파크5단지.상암중고등학교입구,37.580921,126.886335,
113000195,14289,월드컵파크5단지,37.58033328,126.8865178,
113000196,14290,상암DMC입구,37.58343101,126.8826124,
113000197,14291,상암고등학교,37.58177983,126.8840462,
113000198,14292,월드컵파크3단지후문,37.571242,126.889762,
113000199,14293,마포아트센터,37.54992028,126.9439378,
113000201,14295,월드컵파크4단지후문.JTBC,37.57738557,126.8900683,
113000202,14296,디지털미디어시티역2번출구,37.57498551,126.8996792,
113000203,14306,월드컵파크4단지후문.JTBC,37.57780994,126.8900281,
113000204,14307,누리꿈스퀘어.MBC,37.578988,126.889637,
113000205,14308,월드메르디앙아파트,37.54507349,126.9234284,
113000206,14309,월드메르디앙아파트,37.54480912,126.924291,
113000207,14310,한강밤섬자이아파트,37.54573584,126.9277927,
113000208,14311,한강밤섬자이아파트,37.54554928,126.9277295,
113000209,14312,서강해모로아파트,37.54568641,126.9294971,
113000210,14313,서강해모로아파트,37.54549455,126.9296149,
113000211,14314,서교동주민센터.마포신문사,37.55489152,126.9163533,
113000212,14315,동교로사거리,37.55564455,126.9198284,
113000213,14316,월드컵경기장북측,37.57348202,126.8980782,
113000214,14317,강변한신코아,37.53722164,126.943956,
113000430,14330,난지한강공원,37.567732,126.878477,
113000428,14331,난지한강공원,37.568751,126.875258,
113000410,14332,월드컵공원입구.문화비축기지입구,37.568177,126.892749,
113000425,14333,디지털미디어시티역,37.57499713,126.9006314,
113000433,14334,월드컵파크9.10.11.12단지,37.58533,126.878833,
113000432,14335,월드컵파크9.10.11.12단지,37.58442751,126.8798243,
102000254,14336,용마루고개.브라운스톤공덕아파트,37.540992,126.95705,
113000436,14337,하늘초등학교,37.585322,126.879658,
113000435,14338,월드컵파크10단지,37.58612515,126.8815891,
113000437,14339,월드컵파크11.12단지,37.58627043,126.8808993,
113000438,14340,수색교,37.58722159,126.8841306,
113000434,14341,수색교,37.58708175,126.8839599,
113000495,14342,가좌역1번출구,37.5682205,126.9152645,
113000496,14343,가좌역,37.5678974,126.9153689,
113000448,14344,디지털미디어시티역,37.57561249,126.9005264,
113000446,14346,청구아파트.참누리아파트,37.57423215,126.9028582,
113000445,14347,청구아파트.참누리아파트,37.57383317,126.9031032,
113000444,14348,중동현대아파트,37.57168561,126.9072676,
113000443,14349,중동현대아파트,37.57152056,126.9070708,
113000442,14350,가좌행복주택.건영월드컵아파트,37.56929804,126.9123798,
113000441,14351,가좌행복주택.건영월드컵아파트,37.56931633,126.911788,
113000440,14352,월드컵아이파크,37.5666307,126.9134887,
113000439,14353,월드컵아이파크,37.56647135,126.9136847,
113000455,14354,DMC첨단산업센터,37.58402615,126.8867308,
113000454,14355,DMC첨단산업센터,37.58361875,126.8866227,
113000453,14356,SBS.YTN,37.57974505,126.8944828,
113000452,14357,SBS.YTN,37.5796266,126.8940289,
113000451,14358,공항철도디지털미디어시티역,37.57669692,126.8989059,
113000450,14359,공항철도디지털미디어시티역,37.57694402,126.8980882,
113000449,14360,디지털미디어시티역,37.57510366,126.9008712,
113000469,14361,상암동주민센터앞,37.5784614,126.8939275,
111001115,14362,MBC,37.58189405,126.8909503,
111001114,14363,MBC,37.58165157,126.8908953,
113900288,14490,난지천공원,37.57409264,126.8868466,
113900296,14491,공덕시장,37.54438686,126.9541673,
113900260,14492,마포16번종점,37.5608656,126.8988594,
113900297,14493,서부면허시험장.월드컵파크8단지,37.57850743,126.8816816,
113900299,14494,창전중앙하이츠아파트,37.55007756,126.9275632,
113900284,14495,망원유수지.마포구민체육센터,37.55649687,126.8985925,
113900285,14496,양화진성지,37.54564037,126.9119308,
113900300,14497,홍대입구역,37.55731504,126.9236999,
113900301,14498,홍대입구역,37.55763657,126.9235362,
113900302,14499,아현전철역,37.55689615,126.956065,
113900303,14500,샛별문방구.마포전철역,37.5398243,126.9476288,
113900304,14501,청암대,37.53568922,126.9477584,
113900219,14502,한겨레신문사,37.5471556,126.9589794,
113900305,14503,동원데자뷰아파트,37.56033787,126.8992212,
113900306,14505,창전삼성아파트109동,37.55024461,126.9302782,
113900307,14506,홍대후문,37.55120613,126.9273675,
113900308,14507,신촌수정탕,37.54979815,126.9375706,
113900014,14508,태양빌딩,37.55606411,126.8993651,
113900273,14509,난지천공원,37.57408838,126.8860527,
113900016,14510,다운교회,37.54559586,126.9126608,
113900245,14511,동교로사거리,37.55579133,126.9210303,
113900017,14512,코오롱아파트106동앞,37.56090911,126.9231009,
113900018,14513,가든호텔.삼성프라자,37.54079491,126.949368,
113900019,14514,우성아파트3동,37.53616489,126.9475069,
113900020,14515,대상아파트,37.55974261,126.899642,
113900022,14517,창전삼성아파트107동,37.55073162,126.9309953,
113900023,14518,서강유치원,37.55191207,126.927995,
113900024,14519,삼익아파트입구,37.54990702,126.9356035,
113900025,14520,용약국,37.55443385,126.9367688,
113900274,14521,월드컵파크3단지,37.57257997,126.8880659,
113900026,14522,한이맨션,37.54551586,126.9141581,
113900027,14524,코오롱아파트104동앞,37.56229335,126.9219754,
113900028,14525,돼지슈퍼,37.55692161,126.9614846,
113900029,14527,하나님의교회,37.5462756,126.9600539,
113900030,14528,신부파스카아파트,37.55875742,126.9003564,
113900031,14530,창전삼성아파트104동,37.55107709,126.9315847,
113900032,14531,유관순무용원,37.55273544,126.9290988,
113900033,14532,신수경남아파트,37.55001045,126.9336172,
113900251,14534,성원아파트,37.55653457,126.901618,
113900035,14536,서일빌딩,37.54541625,126.9159826,
113900267,14537,청원빌딩,37.55841517,126.918165,
113900036,14538,코오롱아파트사거리,37.56303456,126.9213939,
113900037,14539,신일약국,37.55601006,126.9625988,
101900026,14540,아현실버복지관,37.55764126,126.9602156,
113900038,14541,S마트,37.53868828,126.9475662,
113900039,14542,동교초등학교,37.55722737,126.9014439,
113900040,14544,창전삼성아파트입구,37.55162993,126.9324081,
113900041,14545,와우공원입구,37.55318113,126.9300208,
113900042,14546,마포소방서,37.5490809,126.9326945,
113900043,14547,광흥창역.서강동주민센터,37.54825181,126.932547,
113900225,14548,대흥역,37.54807164,126.9410725,
113900252,14549,동교초등학교,37.55681141,126.9029521,
113900044,14550,마포농수산물시장.월드컵경기장,37.56606894,126.8972676,
113900045,14551,당인리발전소,37.54528965,126.9179054,
113900046,14552,경성고교입구,37.56011118,126.9166359,
113900047,14553,대룡빌딩,37.56368213,126.9222717,
113900049,14554,열린마트,37.54203638,126.9515801,
113900262,14555,성원아파트,37.55671025,126.9015668,
113900309,14556,한강공원입구,37.55622911,126.8992249,
113900050,14557,금호태영아파트,37.55372008,126.9317249,
113900246,14558,경의선책거리.산울림소극장,37.55492495,126.9303701,
113900231,14559,신수동성당.신수동주민센터,37.54726044,126.9338505,
113900051,14560,서강수협.신수중학교,37.54531505,126.93239,
113900052,14561,용강초등학교,37.54664677,126.9442877,
113900253,14562,하나은행망원동지점,37.55708913,126.9042806,
113900053,14563,마포구청.마포구청역,37.56575039,126.9009459,
113900054,14564,당인리발전소후문,37.54502866,126.921036,
113900055,14565,마포FM,37.56099649,126.9177139,
113900056,14566,연남동주민센터,37.56408634,126.9230682,
113900057,14567,도화현대1차아파트111동앞,37.54117514,126.9543656,
113900058,14569,성원아파트,37.54717215,126.9371835,
113900059,14570,한국출판콘텐츠센터,37.54458824,126.9354782,
113900060,14571,서울여자중고등학교,37.54705538,126.9471496,
113900254,14572,망원시장,37.55743923,126.9059847,
113900061,14573,월드컵경기장역,37.56927041,126.9002903,
113900062,14574,상수동,37.54649067,126.92305,
113900265,14575,경성중고.홍익디자인고,37.56191397,126.9192591,
113900063,14576,에덴지우아파트,37.5645908,126.9242178,
113900064,14577,도화현대1차아파트,37.5404826,126.9554309,
113900065,14579,망원유수지.마포구민체육센터,37.55590701,126.8990019,
113900232,14582,마포세무서,37.54701628,126.9389468,
113900066,14583,신수현대아파트.래미안웰스트림,37.54371799,126.936702,
113900067,14584,염리삼성아파트,37.54848561,126.9475662,
113900068,14585,망원우체국,37.55782498,126.9076978,
113900069,14586,상수역,37.54728733,126.9230487,
113900070,14587,코오롱아파트사거리,37.56369831,126.920851,
113900071,14588,에덴맨션,37.56398392,126.9249462,
113900286,14589,서부수도사업소,37.55680483,126.9598728,
113900255,14590,화평교회,37.55443735,126.9011589,
113900247,14591,신촌한의원,37.55562043,126.9348063,
113900072,14592,굴다리시장,37.54627864,126.9414168,
113900073,14593,신석초등학교,37.54316395,126.9386569,
113900074,14594,일성여자중고등학교,37.54887345,126.9484113,
113900075,14595,망원전철역,37.55603563,126.9098507,
113900076,14596,상수두산아파트,37.54754675,126.924441,
113900077,14597,경성중고후문,37.56437916,126.9202968,
113900078,14598,하모니마트사거리,37.56336606,126.9253883,
113900217,14599,만물사부동산,37.55534805,126.9607372,
113900079,14600,하나님의교회,37.53933186,126.9553128,
113900001,14601,MBC,37.57962812,126.8917373,
113900002,14602,월드컵파크4단지,37.57780148,126.8877411,
113900003,14603,상암중학교,37.57932414,126.8875406,
113900004,14604,서울산업진흥원.국악방송,37.5808142,126.8890895,
113900005,14605,우리기술사옥.한국지역정보개발원,37.58223778,126.8879858,
113900006,14606,DMC빌,37.58212531,126.8853421,
113900007,14607,우리금융상암센터.DMC빌,37.58288045,126.8853693,
113900223,14608,도화현대1차아파트단지내,37.53994713,126.9548484,
113000467,14614,스탠포드호텔,37.58242252,126.8861172,
113000466,14615,스탠포드호텔,37.58245094,126.8856847,
113900290,14617,공덕역10번출구,37.54190643,126.9532849,
113900289,14618,공덕역10번출구,37.54177032,126.9527968,
113900291,14619,웨딩타운,37.5568963,126.951506,
113900293,14620,상지초등학교,37.57972097,126.8814544,
113900218,14622,아현전철역,37.55717411,126.9568347,
113900008,14623,스탠포드호텔,37.58246906,126.8867297,
113900009,14624,우리기술사옥.한국지역정보개발원,37.58202676,126.8878117,
113900010,14625,전자회관,37.58080568,126.8886559,
113900011,14626,상암중학교,37.57933049,126.8872133,
113900012,14627,월드컵파크6단지,37.57817863,126.8873114,
113900013,14628,YTN뉴스퀘어.CJE&M,37.57943739,126.8920591,
113900256,14659,마포한강아이파크아파트,37.55242313,126.9041145,
113900080,14661,중동초등학교,37.56682282,126.9101093,
113900081,14662,대흥태영아파트,37.5457514,126.9430639,
113900082,14663,용강동주민센터,37.54163769,126.9408173,
113900083,14667,마포현대아파트,37.54877555,126.9491538,
113900084,14669,성산초등학교,37.55422631,126.9123429,
113900237,14670,서강초등학교,37.54749023,126.9262643,
113900085,14671,경의선숲길공원입구,37.56589395,126.9190511,
113900086,14672,대명아파트,37.56245057,126.9243117,
113900087,14674,환일고등학교,37.55456232,126.9608191,
113900216,14675,용산성당.현대홈타운,37.53760632,126.9531661,
113900088,14676,가구단지,37.55802339,126.9607211,
113900089,14677,하모니마트,37.55228047,126.905998,
113900090,14678,성모병원사거리,37.56461395,126.9121224,
113900091,14693,창전삼성아파트입구,37.55177868,126.9325189,
113900092,14694,대흥세양아파트,37.54484569,126.944727,
101900027,14700,아현1동경로당,37.55360566,126.9610258,
113900093,14712,마포전철역,37.53961835,126.9445498,
113900094,14713,공덕삼성3차아파트후문,37.54915261,126.951238,
113900095,14714,고니빌딩,37.55451411,126.9140403,
113900096,14715,서강쌍용아파트.광흥창역,37.54794592,126.9302872,
113900266,14716,사천고가앞,37.56697087,126.9179122,
113900097,14718,원효초등학교,37.53621232,126.9509197,
113900098,14727,새서울의원,37.55125951,126.9070201,
113900099,14738,창전삼성아파트104동,37.55116989,126.9315597,
113900313,14742,와우산로오거리,37.55444232,126.929964,
113900100,14743,산울림포스트극장,37.55464535,126.9305964,
113900101,14744,국민건강보험공단.마포자이아파트,37.54410468,126.9460098,
113900102,14745,성지빌딩,37.54147337,126.9457763,
113900103,14746,엘지빌딩,37.54833417,126.953912,
113900104,14747,서교동주민센터,37.55474033,126.9153507,
113900235,14748,이랜드,37.54919918,126.9315366,
113900283,14749,만리동고개,37.55161892,126.9622626,
113900105,14750,한강타운.우성아파트16동앞,37.53593869,126.9495167,
113900222,14753,공덕전철역,37.54328394,126.9526849,
113900250,14754,남경장,37.54875837,126.9098198,
113900106,14755,창전삼성아파트107동,37.55084962,126.930916,
113900107,14756,와우공원입구,37.55332211,126.9297663,
113900108,14757,염리초등학교,37.54260289,126.94676,
113900109,14758,염리초등학교,37.54262649,126.9471368,
113900221,14760,아현동주민센터,37.54711827,126.9531058,
113900238,14761,우리은행서교동지점,37.55325944,126.9173478,
113900110,14763,마포노인복지관,37.54952942,126.9323104,
113900111,14764,공덕동주민센터,37.55054774,126.9602123,
113900112,14765,청암대,37.5357713,126.9479213,
113900113,14799,성서초등학교,37.55866259,126.9126082,
113000383,14803,마포역,37.54074048,126.9471087,
113900310,14804,창전어린이공원,37.55030315,126.9296503,
113900311,14805,창전어린이공원,37.55016067,126.929366,
113900114,14808,창전삼성아파트109동,37.55048603,126.9302994,
113900115,14809,유관순무용원,37.55287769,126.9289375,
113900116,14810,중부여성발전센터,37.54121807,126.9451382,
113900117,14812,국민건강보험공단,37.54389603,126.9468983,
113900118,14814,공덕전철역,37.54552068,126.9510177,
113000395,14815,월드컵경기장입구,37.5624161,126.9028169,
113000396,14816,월드컵경기장입구,37.56282351,126.9029579,
113000397,14817,월드컵파크7단지,37.58225564,126.8804641,
113000398,14818,월드컵파크7단지,37.58232915,126.8800983,
113000406,14826,상암동입구,37.57378466,126.8994147,
113000407,14827,상암동입구,37.5738247,126.8983845,
113000408,14828,상암월드컵파크5단지,37.58070914,126.8866294,
113000409,14829,상암월드컵파크5단지,37.58081998,126.8856985,
113900119,14832,홍대입구역사거리,37.55452595,126.9209776,
113900120,14833,창전현대홈타운,37.55087409,126.9327234,
113900121,14834,삼우빌딩,37.54921154,126.957945,
113900122,14835,합정역,37.54984878,126.9147926,
113900123,14836,희성교회,37.55680382,126.9140807,
113900124,14837,서강유치원,37.55208453,126.9278351,
113900125,14838,마포전철역,37.53962092,126.9442692,
113900126,14839,한국컴퓨터,37.54492869,126.9449341,
113900127,14842,신촌연세병원.기업은행,37.55199173,126.9332204,
113900128,14843,공덕동성당,37.54829752,126.9571024,
113900129,14844,우리은행서교동지점,37.55194307,126.9175337,
113900239,14845,서교동주민센터.마포신문사,37.55487253,126.9162481,
113900130,14846,홍대후문,37.55129986,126.9271672,
113900131,14848,대흥태영아파트,37.54595146,126.9430909,
113900227,14849,동도중학교.서울디지인고등학교,37.54644639,126.9455045,
113900132,14851,서부지원,37.54861422,126.9557826,
113900133,14852,세븐일레븐,37.54036655,126.9559493,
113900240,14853,동교로사거리,37.55565809,126.9198714,
113900135,14855,신석초등학교,37.54342321,126.9388467,
113900136,14856,굴다리시장,37.54638962,126.9417133,
113900137,14858,서교동주민센터,37.55559976,126.9150521,
113900138,14859,교보생명,37.55575367,126.9396766,
113900140,14862,서교푸르지오아파트,37.55362727,126.9231792,
113900248,14863,홍대입구역,37.55670742,126.923267,
113900141,14864,신수현대아파트.래미안웰스트림,37.54383346,126.9369441,
113900142,14865,마포세무서,37.54729837,126.9390394,
113900226,14866,대흥역사거리,37.5481047,126.9423208,
113000456,14867,신촌역,37.55532442,126.9356328,
113900228,14868,이대전철역,37.55649234,126.9447218,
113900220,14869,마포경찰서,37.5502766,126.9554138,
113900143,14870,도화현대1차아파트111동앞,37.54127904,126.9546582,
113900144,14871,홍대정문,37.5529818,126.9238877,
113900241,14872,동교로사거리,37.55586887,126.9197614,
113900145,14873,한국출판콘텐츠센터,37.54474732,126.9355502,
113900146,14874,신수세양아파트,37.54740921,126.9373248,
113900148,14876,서교동교회,37.55166218,126.9192023,
113900149,14877,애오개역,37.55259464,126.956534,
113900048,14878,열린마트,37.54233427,126.9517597,
113900150,14879,로데오거리,37.55081936,126.9214305,
113900242,14880,서교동주민센터.마포신문사,37.55506619,126.9161415,
113900151,14881,서강수협.신수중학교,37.54547551,126.9325019,
113900233,14882,신수동성당.신수동주민센터,37.54748258,126.934707,
113900152,14883,숭문중고등학교후문,37.55209168,126.9453442,
113900153,14884,로데오거리,37.55064276,126.9214466,
113900154,14885,웨딩타운,37.55688079,126.951034,
113900155,14886,가든호텔.삼성프라자,37.54095442,126.9491642,
113900156,14887,희성교회,37.55687155,126.9142956,
113900234,14888,광흥창역.서강동주민센터,37.54793659,126.9328324,
113900157,14889,화신경로당,37.5534761,126.9460687,
113900158,14890,홍대정문,37.55200396,126.923651,
113900159,14891,아현전철역,37.55714753,126.9556383,
113900312,14892,아현초등학교,37.55568701,126.9558572,
113900139,14893,샛별문방구.마포전철역,37.54017596,126.9475548,
113900292,14894,상지초등학교,37.57946937,126.8812657,
113000468,14895,합정역,37.55058599,126.9149514,
113900160,14896,성서초등학교,37.55868529,126.9128379,
113900161,14897,마포소방서,37.55028498,126.9330793,
113900229,14898,이대전철역,37.55591353,126.9460216,
113900162,14899,홍대정문,37.55315091,126.9248315,
113900163,14900,라사라패션직업전문학교,37.55412787,126.9295117,
113900164,14901,사천고가앞,37.56691465,126.9174119,
113900224,14902,S마트,37.53890309,126.9473463,
113900165,14905,경성중고사거리,37.56064397,126.9161669,
113900166,14906,서교푸르지오아파트,37.5537422,126.9233852,
113900167,14907,경의선숲길공원입구,37.56551192,126.9190296,
113900168,14908,우성아파트입구,37.53797369,126.947255,
113900169,14910,성미약수터,37.5622973,126.9146652,
113000503,14911,홍대입구,37.55453611,126.9224698,
113000504,14912,공항철도.홍대입구역,37.55772216,126.9252621,
113900171,14913,경성중고후문,37.56436367,126.920041,
113900172,14914,우성아파트3동,37.53661613,126.9472392,
113900173,14915,하모니마트,37.55252116,126.9061199,
113900174,14916,성모병원사거리,37.56464399,126.9125265,
113900175,14917,코오롱아파트사거리,37.5635054,126.9207392,
113900287,14918,도화현대1차아파트,37.54045372,126.9553042,
113900257,14919,마포한강아이파크아파트,37.55263854,126.9041742,
113900176,14920,중동초등학교,37.56657456,126.9107017,
113900177,14921,신한은행서교동금융센터점,37.55738535,126.918354,
113900178,14922,경성중고.홍익디자인고,37.56228718,126.9194964,
113900179,14923,망원1동파출소,37.55368977,126.902646,
113900180,14924,대우미래사랑아파트,37.556741,126.9169681,
113900181,14925,효성약국,37.56120824,126.9177091,
113900258,14926,화평교회,37.55461589,126.9013092,
113900182,14927,성산시영아파트,37.56997337,126.9036833,
113900183,14928,한국해양전략연구소,37.55615891,126.9157158,
113900294,14929,망원1동파출소,37.55343474,126.9026248,
113900184,14930,망원유수지.마포구민체육센터,37.55598562,126.8992531,
113900185,14932,서교동주민센터,37.55564539,126.9146083,
113900186,14933,창전삼성아파트,37.55158314,126.932527,
113900189,14934,임오빌딩,37.55877057,126.9173994,
113900269,14935,월드컵경기장역,37.5738733,126.8983131,
113900187,14936,새화빌딩,37.5551111,126.9134454,
113900188,14937,이랜드,37.54934599,126.9314165,
113900243,14940,성산초등학교,37.55441974,126.9119273,
113900190,14941,우리은행서교동지점,37.55336318,126.9175609,
113900191,14942,서강쌍용아파트.광흥창역,37.54797196,126.9301264,
113900192,14943,동교로사거리,37.55605972,126.9210454,
113900193,14944,동교초등학교,37.55708966,126.9016286,
113900194,14946,망원전철역,37.55609815,126.9102977,
113900195,14947,서교동주민센터,37.55565038,126.9152772,
113900196,14948,서강초등학교,37.5477462,126.9263557,
113900197,14950,신부파스카아파트,37.55878545,126.9004729,
113900198,14951,KBS미디어센터,37.5762495,126.8912678,
113900199,14952,망원우체국,37.55790161,126.9072824,
113900200,14953,홍대후문,37.54776813,126.9254084,
113900201,14954,대상아파트,37.55965628,126.8998549,
113900275,14955,월드컵파크2단지,37.57526275,126.8902288,
113900263,14956,망원동월드컵시장,37.55762576,126.905989,
113900202,14957,상수역,37.54783917,126.9223889,
113900203,14958,동원데자뷰아파트,37.56026595,126.8994205,
113900204,14959,하나은행망원동지점,37.55736161,126.9047035,
113900205,14960,로데오거리,37.54793416,126.9202362,
113900261,14961,마포16번종점,37.56092786,126.8989567,
113900298,14962,서부면허시험장.월드컵파크8단지,37.57815695,126.8817331,
113900264,14963,동교초등학교,37.55700155,126.9029564,
113900206,14964,합정동,37.54760741,126.9181202,
113900207,14965,당인리발전소,37.54550986,126.9171164,
113900208,14966,서일빌딩,37.5455541,126.9159632,
113900209,14968,성우맨션,37.54563577,126.9142497,
113900015,14969,다운교회,37.54573653,126.9127953,
113900210,14971,월드컵경기장역,37.56951561,126.9001462,
113900270,14972,마포구청.마포구청역,37.5663308,126.8995753,
113900211,14976,우성아파트입구,37.53798007,126.9475018,
113900259,14977,망원교회,37.55623509,126.9001617,
113900212,14978,망원교회,37.55649582,126.9005292,
113900249,14979,신촌역,37.55469925,126.9359752,
113900268,14981,경성중고사거리,37.56062024,126.9157402,
113900295,14982,삼진제약,37.55312773,126.9266707,
113900214,14983,한국영화아카데미,37.55429814,126.9294391,
113900244,14984,서교동교회,37.55175064,126.9194138,
113900271,14985,성산2동주민센터,37.56802445,126.9083872,
113900215,14987,월드컵파크7단지,37.58031941,126.879789,
113900236,14988,창전삼성아파트110동,37.54993526,126.928674,
113900230,14989,신촌역,37.55430194,126.9361238,
113900282,14990,신촌역,37.5544909,126.9356256,
113900281,14991,신촌농협.하나로마트,37.55618812,126.9332008,
113900280,14992,기업은행.신촌연세병원,37.55316601,126.9334876,
113900279,14993,세븐일레븐,37.54019694,126.9558999,
113900278,14994,아현고개,37.55662043,126.9469798,
113900277,14996,복지마트,37.55795052,126.9009302,
113900276,14997,복지마트,37.55793892,126.9010706,
114000001,15101,홍익병원목동관,37.53072776,126.8640382,
114000002,15102,금호어울림.대원칸타빌아파트,37.53261908,126.8663396,
114000003,15103,목동3단지,37.53432434,126.8699099,
114000004,15104,영도초등학교,37.53555591,126.8705188,
114000005,15105,신목중학교.목동2단지후문,37.53804702,126.8734567,
114000006,15106,목동2단지,37.53648553,126.8778373,
114000007,15107,목동3단지,37.534747,126.875742,
114000008,15108,목동4단지.목동종합운동장,37.53229799,126.875115,
114000009,15109,목동3.4단지사잇길,37.53268917,126.8718511,
114000011,15111,목동사거리,37.53326952,126.8638355,
114000012,15112,영도중.강서고입구.기아양서대리점,37.53617351,126.863622,
114000013,15113,목동시장.대일고교.배광교회,37.539005,126.8638409,
114000014,15114,신목중학교,37.53734463,126.8722176,
114000015,15115,목동3단지,37.53402579,126.8696491,
114000016,15116,금호어울림.대원칸타빌아파트,37.53285329,126.8670645,
114000017,15117,신목동역2번출구,37.54385476,126.8823418,
114000018,15118,신목동역1번출구,37.54392207,126.882069,
114000396,15119,경서농협,37.521363,126.856298,
114000026,15126,목동성원아파트,37.54229504,126.8631752,
114000027,15127,목3동주민센터.현대아이파크.실로암안과,37.54483252,126.862401,
114000028,15128,목3동시장.강서도서관,37.54969481,126.8639369,
114000038,15140,월촌초등학교,37.54118755,126.8770703,
114000039,15141,월촌초등학교,37.54038369,126.8752678,
114000040,15142,목원초등학교.서울지방식품의약품안전청,37.54253255,126.8811364,
114000434,15143,용왕산,37.53900306,126.8740529,
114000042,15144,신목동역,37.54594356,126.8814977,
114000043,15145,목동한신청구아파트,37.54063836,126.8801651,
114000044,15146,목동한신청구아파트,37.54072866,126.8803505,
114000045,15147,목동1.2단지사잇길,37.5383884,126.8784758,
114000046,15148,월촌중학교,37.53795861,126.8820591,
114000047,15149,목동YMCA.서울에너지공사,37.53884228,126.8826598,
114000048,15150,목동YMCA.서울에너지공사,37.53845883,126.8830836,
114000049,15151,목동5단지C상가.목동운동장북문,37.53277089,126.8775356,
114000050,15152,파리공원,37.53462166,126.8783258,
114000051,15153,목동5단지B상가.목5동주민센터,37.53569509,126.8811993,
114000052,15154,목동이대병원.목동6단지앞,37.53672536,126.8842348,
114000053,15155,목동아파트601동앞.이대병원,37.53589268,126.8832528,
114000054,15156,목동아파트5.6단지사잇길.경인초교,37.53287009,126.8838504,
114000428,15157,오목교역,37.52506981,126.8763829,
114000055,15158,양정고등학교,37.53522316,126.8879022,
114000056,15159,목1동주민센터,37.529802,126.87358,
114000057,15160,목동역.홍익병원,37.52734629,126.8643441,
114000058,15161,CBS방송국,37.52788604,126.8740995,
114000059,15162,목운초등학교.목운중학교,37.5264187,126.8737705,
114000060,15163,목동7단지,37.52835216,126.8701772,
114000061,15164,목운초등학교.목운중학교,37.52604867,126.8732303,
114000062,15165,목동운동장남문.야구장.아이스링크,37.52847438,126.8765922,
114000063,15166,목동7단지.종로학원,37.52552971,126.8691649,
114000064,15167,목동대학학원,37.52492703,126.8734438,
114000065,15168,오목교역.동신한방병원,37.5244207,126.8769372,
