사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자,UTM-K_위도변환,UTM-K_경도변환
2019038,2018,자전거,11590002,서울특별시 동작구2,서울특별시 동작구 본동(한강대교남단교차로 부근),7,7,0,2,3,2,37.51385747,126.9559861,"{type:Polygon,coordinates:[[[126.95778274,37.51385747],[126.95774822,37.51357944],[126.95764598,37.5133121],[126.95747995,37.51306572],[126.95725652,37.51284976],[126.95698426,37.51267253],[126.95667365,37.51254084],[126.95633661,37.51245974],[126.95598611,37.51243236],[126.9556356,37.51245974],[126.95529857,37.51254084],[126.95498795,37.51267253],[126.9547157,37.51284976],[126.95449226,37.51306572],[126.95432624,37.5133121],[126.954224,37.51357944],[126.95418948,37.51385747],[126.954224,37.51413549],[126.95432624,37.51440283],[126.95449226,37.51464921],[126.9547157,37.51486516],[126.95498795,37.51504238],[126.95529857,37.51517408],[126.9556356,37.51525517],[126.95598611,37.51528255],[126.95633661,37.51525517],[126.95667365,37.51517408],[126.95698426,37.51504238],[126.95725652,37.51486516],[126.95747995,37.51464921],[126.95764598,37.51440283],[126.95774822,37.51413549],[126.95778274,37.51385747]]]}",2019-10-10,546043.0349660205,196108.77059283465
2017050,2016,자전거,11590002,서울특별시 동작구2,서울특별시 동작구 본동(한강대교남단사거리 부근),6,7,0,3,3,1,37.51357194,126.9559551,"{type:Polygon,coordinates:[[[126.95775169,37.51357194],[126.95771717,37.51329391],[126.95761493,37.51302657],[126.9574489,37.51278019],[126.95722547,37.51256423],[126.95695321,37.512387],[126.9566426,37.5122553],[126.95630556,37.5121742],[126.95595506,37.51214682],[126.95560455,37.5121742],[126.95526752,37.5122553],[126.9549569,37.512387],[126.95468465,37.51256423],[126.95446122,37.51278019],[126.95429519,37.51302657],[126.95419295,37.51329391],[126.95415843,37.51357194],[126.95419295,37.51384996],[126.95429519,37.5141173],[126.95446122,37.51436368],[126.95468465,37.51457963],[126.9549569,37.51475686],[126.95526752,37.51488855],[126.95560455,37.51496964],[126.95595506,37.51499703],[126.95630556,37.51496964],[126.9566426,37.51488855],[126.95695321,37.51475686],[126.95722547,37.51457963],[126.9574489,37.51436368],[126.95761493,37.5141173],[126.95771717,37.51384996],[126.95775169,37.51357194]]]}",2019-10-10,546011.3460437275,196106.0150757432
2013098,2012,보행노인,11590002,서울특별시 동작구2,서울특별시 동작구 상도동(동광교회 부근),4,4,1,2,1,0,37.50195119,126.93442639999999,"{type:Polygon,coordinates:[[[126.9360258,37.5032254],[126.9356831,37.5034495],[126.935292,37.503616],[126.9348677,37.5037186],[126.9344264,37.5037532],[126.9339852,37.5037186],[126.9335609,37.503616],[126.9331698,37.5034495],[126.932827,37.5032254],[126.9325458,37.5029523],[126.9323367,37.5026408],[126.932208,37.5023027],[126.9321646,37.5019512],[126.9322081,37.5015996],[126.9323368,37.5012616],[126.9325458,37.50095],[126.9328271,37.500677],[126.9331699,37.5004529],[126.9335609,37.5002863],[126.9339852,37.5001838],[126.9344264,37.5001492],[126.9348677,37.5001838],[126.935292,37.5002863],[126.935683,37.5004529],[126.9360258,37.500677],[126.9363071,37.50095],[126.9365161,37.5012616],[126.9366448,37.5015996],[126.9366883,37.5019512],[126.9366448,37.5023027],[126.9365161,37.5026408],[126.9363071,37.5029523],[126.9360258,37.5032254]]]}",2019-10-10,544722.7002550756,194201.77584612698
2016146,2015,보행노인,11590002,서울특별시 동작구2,서울특별시 동작구 상도동(상도지구대 부근),6,6,0,3,2,1,37.50426619,126.9395385,"{type:Polygon,coordinates:[[[126.94133513,37.50426619],[126.9413006,37.50398813],[126.94119837,37.50372076],[126.94103234,37.50347434],[126.9408089,37.50325836],[126.94053665,37.50308111],[126.94022604,37.50294939],[126.939889,37.50286828],[126.9395385,37.5028409],[126.93918799,37.50286828],[126.93885095,37.50294939],[126.93854034,37.50308111],[126.93826809,37.50325836],[126.93804465,37.50347434],[126.93787862,37.50372076],[126.93777639,37.50398813],[126.93774186,37.50426619],[126.93777639,37.50454425],[126.93787862,37.50481162],[126.93804465,37.50505803],[126.93826809,37.50527401],[126.93854034,37.50545126],[126.93885095,37.50558297],[126.93918799,37.50566407],[126.9395385,37.50569146],[126.939889,37.50566407],[126.94022604,37.50558297],[126.94053665,37.50545126],[126.9408089,37.50527401],[126.94103234,37.50505803],[126.94119837,37.50481162],[126.9413006,37.50454425],[126.94133513,37.50426619]]]}",2019-10-10,544979.3327470857,194653.96893407288
2015048,2014,보행노인,11590002,서울특별시 동작구2,서울특별시 동작구 상도동(성대시장 부근),8,9,0,1,6,2,37.50002153,126.9314834,"{type:Polygon,coordinates:[[[126.9330828,37.5012957],[126.93274,37.5015198],[126.932349,37.5016864],[126.9319247,37.5017889],[126.9314834,37.5018235],[126.9310421,37.5017889],[126.9306178,37.5016864],[126.9302268,37.5015198],[126.929884,37.5012957],[126.9296028,37.5010227],[126.9293938,37.5007111],[126.9292651,37.5003731],[126.9292216,37.5000215],[126.9292651,37.49967],[126.9293938,37.4993319],[126.9296028,37.4990204],[126.9298841,37.4987473],[126.9302268,37.4985232],[126.9306179,37.4983567],[126.9310422,37.4982541],[126.9314834,37.4982195],[126.9319246,37.4982541],[126.9323489,37.4983567],[126.93274,37.4985232],[126.9330827,37.4987473],[126.933364,37.4990204],[126.933573,37.4993319],[126.9337017,37.49967],[126.9337452,37.5000215],[126.9337017,37.5003731],[126.933573,37.5007111],[126.933364,37.5010227],[126.9330828,37.5012957]]]}",2019-10-10,544508.7183157478,193941.39057569936
2017029,2016,보행노인,11590002,서울특별시 동작구2,서울특별시 동작구 상도동(성대약국 부근),6,6,0,3,3,0,37.50003048,126.9321809,"{type:Polygon,coordinates:[[[126.93397748,37.50003048],[126.93394296,37.49975241],[126.93384072,37.49948502],[126.9336747,37.49923859],[126.93345126,37.49902259],[126.93317901,37.49884533],[126.93286839,37.49871361],[126.93253136,37.49863249],[126.93218085,37.4986051],[126.93183035,37.49863249],[126.93149331,37.49871361],[126.9311827,37.49884533],[126.93091044,37.49902259],[126.93068701,37.49923859],[126.93052098,37.49948502],[126.93041874,37.49975241],[126.93038422,37.50003048],[126.93041874,37.50030855],[126.93052098,37.50057594],[126.93068701,37.50082237],[126.93091044,37.50103836],[126.9311827,37.50121562],[126.93149331,37.50134733],[126.93183035,37.50142844],[126.93218085,37.50145583],[126.93253136,37.50142844],[126.93286839,37.50134733],[126.93317901,37.50121562],[126.93345126,37.50103836],[126.9336747,37.50082237],[126.93384072,37.50057594],[126.93394296,37.50030855],[126.93397748,37.50003048]]]}",2019-10-10,544509.6669788869,194003.0680324661
2018032,2017,자전거,11590002,서울특별시 동작구2,서울특별시 동작구 상도동(장승배기역 부근),6,6,1,1,4,0,37.50504431,126.9395622,"{type:Polygon,coordinates:[[[126.94135885,37.50504431],[126.94132433,37.50476625],[126.94122209,37.50449888],[126.94105607,37.50425247],[126.94083263,37.50403649],[126.94056038,37.50385923],[126.94024976,37.50372752],[126.93991273,37.50364641],[126.93956222,37.50361903],[126.93921172,37.50364641],[126.93887468,37.50372752],[126.93856407,37.50385923],[126.93829181,37.50403649],[126.93806838,37.50425247],[126.93790235,37.50449888],[126.93780011,37.50476625],[126.93776559,37.50504431],[126.93780011,37.50532236],[126.93790235,37.50558973],[126.93806838,37.50583614],[126.93829181,37.50605212],[126.93856407,37.50622936],[126.93887468,37.50636107],[126.93921172,37.50644218],[126.93956222,37.50646956],[126.93991273,37.50644218],[126.94024976,37.50636107],[126.94056038,37.50622936],[126.94083263,37.50605212],[126.94105607,37.50583614],[126.94122209,37.50558973],[126.94132433,37.50532236],[126.94135885,37.50504431]]]}",2019-10-10,545065.6927148534,194656.11996055135
2016147,2015,자전거,11590002,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),8,10,0,6,2,2,37.50965084,126.965433,"{type:Polygon,coordinates:[[[126.96722959,37.50965084],[126.96719507,37.5093728],[126.96709283,37.50910544],[126.9669268,37.50885905],[126.96670337,37.50864308],[126.96643111,37.50846584],[126.9661205,37.50833413],[126.96578346,37.50825303],[126.96543296,37.50822565],[126.96508245,37.50825303],[126.96474542,37.50833413],[126.9644348,37.50846584],[126.96416255,37.50864308],[126.96393912,37.50885905],[126.96377309,37.50910544],[126.96367085,37.5093728],[126.96363633,37.50965084],[126.96367085,37.50992888],[126.96377309,37.51019623],[126.96393912,37.51044262],[126.96416255,37.51065859],[126.9644348,37.51083582],[126.96474542,37.51096752],[126.96508245,37.51104862],[126.96543296,37.511076],[126.96578346,37.51104862],[126.9661205,37.51096752],[126.96643111,37.51083582],[126.96670337,37.51065859],[126.9669268,37.51044262],[126.96709283,37.51019623],[126.96719507,37.50992888],[126.96722959,37.50965084]]]}",2019-10-10,545575.8038475912,196943.79105755838
2014109,2013,자전거,11590002,서울특별시 동작구2,서울특별시 동작구 흑석동(중앙대입구교차로 부근),5,5,0,2,2,1,37.50929432,126.96569840000002,"{type:Polygon,coordinates:[[[126.9672979,37.5105685],[126.9669552,37.5107926],[126.9665641,37.5109592],[126.9661397,37.5110617],[126.9656984,37.5110963],[126.9652571,37.5110617],[126.9648327,37.5109592],[126.9644416,37.5107926],[126.9640988,37.5105685],[126.9638175,37.5102954],[126.9636085,37.5099839],[126.9634798,37.5096459],[126.9634363,37.5092943],[126.9634798,37.5089427],[126.9636085,37.5086047],[126.9638176,37.5082932],[126.9640989,37.5080201],[126.9644417,37.507796],[126.9648328,37.5076295],[126.9652571,37.5075269],[126.9656984,37.5074923],[126.9661397,37.5075269],[126.966564,37.5076295],[126.9669551,37.507796],[126.9672979,37.5080201],[126.9675792,37.5082932],[126.9677883,37.5086047],[126.967917,37.5089427],[126.9679605,37.5092943],[126.967917,37.5096459],[126.9677883,37.5099839],[126.9675793,37.5102954],[126.9672979,37.5105685]]]}",2019-10-10,545536.2260969456,196967.24172669963
2014105,2013,보행노인,11590002,서울특별시 동작구2,서울특별시 동작구 흑석동(흑석2동신한은행 부근),5,5,0,5,0,0,37.50771763,126.9609381,"{type:Polygon,coordinates:[[[126.9625376,37.5089918],[126.9621948,37.5092159],[126.9618038,37.5093825],[126.9613794,37.509485],[126.9609381,37.5095196],[126.9604968,37.509485],[126.9600724,37.5093825],[126.9596814,37.5092159],[126.9593386,37.5089918],[126.9590573,37.5087188],[126.9588482,37.5084072],[126.9587195,37.5080692],[126.9586761,37.5077176],[126.9587196,37.5073661],[126.9588483,37.507028],[126.9590573,37.5067165],[126.9593386,37.5064434],[126.9596814,37.5062193],[126.9600725,37.5060528],[126.9604968,37.5059502],[126.9609381,37.5059156],[126.9613794,37.5059502],[126.9618037,37.5060528],[126.9621948,37.5062193],[126.9625376,37.5064434],[126.9628189,37.5067165],[126.9630279,37.507028],[126.9631567,37.5073661],[126.9632001,37.5077176],[126.9631567,37.5080692],[126.963028,37.5084072],[126.9628189,37.5087188],[126.9625376,37.5089918]]]}",2019-10-10,545361.3977508403,196546.28960039106
2017050,2016,자전거,11590003,서울특별시 동작구3,서울특별시 동작구 사당동(대우 디오슈페리움2 부근),6,6,0,1,4,1,37.48773816,126.98221070000001,"{type:Polygon,coordinates:[[[126.9840073,37.48773816],[126.98397278,37.48746004],[126.98387054,37.4871926],[126.98370452,37.48694613],[126.98348108,37.4867301],[126.98320883,37.48655281],[126.98289821,37.48642107],[126.98256118,37.48633994],[126.98221067,37.48631255],[126.98186017,37.48633994],[126.98152313,37.48642107],[126.98121252,37.48655281],[126.98094026,37.4867301],[126.98071683,37.48694613],[126.9805508,37.4871926],[126.98044856,37.48746004],[126.98041404,37.48773816],[126.98044856,37.48801628],[126.9805508,37.48828371],[126.98071683,37.48853017],[126.98094026,37.4887462],[126.98121252,37.48892349],[126.98152313,37.48905523],[126.98186017,37.48913635],[126.98221067,37.48916374],[126.98256118,37.48913635],[126.98289821,37.48905523],[126.98320883,37.48892349],[126.98348108,37.4887462],[126.98370452,37.48853017],[126.98387054,37.48828371],[126.98397278,37.48801628],[126.9840073,37.48773816]]]}",2019-10-10,543143.3682560947,198426.71605214002
2017029,2016,보행노인,11590003,서울특별시 동작구3,서울특별시 동작구 사당동(사당시장 부근),5,5,0,3,2,0,37.48277885,126.9733216,"{type:Polygon,coordinates:[[[126.97511827,37.48277885],[126.97508375,37.48250071],[126.97498151,37.48223326],[126.97481549,37.48198678],[126.97459205,37.48177073],[126.9743198,37.48159343],[126.97400918,37.48146168],[126.97367215,37.48138054],[126.97332164,37.48135315],[126.97297114,37.48138054],[126.9726341,37.48146168],[126.97232349,37.48159343],[126.97205123,37.48177073],[126.9718278,37.48198678],[126.97166177,37.48223326],[126.97155953,37.48250071],[126.97152501,37.48277885],[126.97155953,37.48305699],[126.97166177,37.48332444],[126.9718278,37.48357092],[126.97205123,37.48378696],[126.97232349,37.48396426],[126.9726341,37.48409601],[126.97297114,37.48417714],[126.97332164,37.48420453],[126.97367215,37.48417714],[126.97400918,37.48409601],[126.9743198,37.48396426],[126.97459205,37.48378696],[126.97481549,37.48357092],[126.97498151,37.48332444],[126.97508375,37.48305699],[126.97511827,37.48277885]]]}",2019-10-10,542593.1361586183,197640.40894085084
2016147,2015,자전거,11590003,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),7,8,0,2,4,2,37.48968651,126.9825131,"{type:Polygon,coordinates:[[[126.98430974,37.48968651],[126.98427522,37.48940839],[126.98417298,37.48914097],[126.98400695,37.4888945],[126.98378352,37.48867848],[126.98351126,37.48850119],[126.98320065,37.48836945],[126.98286361,37.48828833],[126.98251311,37.48826093],[126.9821626,37.48828833],[126.98182557,37.48836945],[126.98151495,37.48850119],[126.9812427,37.48867848],[126.98101927,37.4888945],[126.98085324,37.48914097],[126.980751,37.48940839],[126.98071648,37.48968651],[126.980751,37.48996462],[126.98085324,37.49023204],[126.98101927,37.4904785],[126.9812427,37.49069452],[126.98151495,37.49087181],[126.98182557,37.49100354],[126.9821626,37.49108466],[126.98251311,37.49111205],[126.98286361,37.49108466],[126.98320065,37.49100354],[126.98351126,37.49087181],[126.98378352,37.49069452],[126.98400695,37.4904785],[126.98417298,37.49023204],[126.98427522,37.48996462],[126.98430974,37.48968651]]]}",2019-10-10,543359.6044270177,198453.50044523072
2015048,2014,보행노인,11590003,서울특별시 동작구3,서울특별시 동작구 상도1동(대림쇼핑센타 부근),7,7,1,5,1,0,37.50456547,126.9468254,"{type:Polygon,coordinates:[[[126.9484248,37.5058397],[126.9480821,37.5060638],[126.947691,37.5062303],[126.9472667,37.5063329],[126.9468254,37.5063675],[126.9463841,37.5063329],[126.9459598,37.5062303],[126.9455687,37.5060638],[126.9452259,37.5058397],[126.9449446,37.5055666],[126.9447356,37.5052551],[126.9446069,37.504917],[126.9445635,37.5045654],[126.9446069,37.5042139],[126.9447356,37.5038759],[126.9449447,37.5035643],[126.945226,37.5032912],[126.9455687,37.5030671],[126.9459598,37.5029006],[126.9463841,37.5027981],[126.9468254,37.5027635],[126.9472667,37.5027981],[126.947691,37.5029006],[126.948082,37.5030671],[126.9484248,37.5032912],[126.9487061,37.5035643],[126.9489151,37.5038759],[126.9490438,37.5042139],[126.9490873,37.5045654],[126.9490439,37.504917],[126.9489152,37.5052551],[126.9487061,37.5055666],[126.9484248,37.5058397]]]}",2019-10-10,545012.1599770534,195298.29849340385
2016146,2015,보행노인,11590003,서울특별시 동작구3,서울특별시 동작구 상도동(명수대상가 부근),5,5,0,3,2,0,37.50759722,126.9622062,"{type:Polygon,coordinates:[[[126.96400283,37.50759722],[126.9639683,37.50731917],[126.96386607,37.50705181],[126.96370004,37.50680541],[126.96347661,37.50658943],[126.96320435,37.50641219],[126.96289374,37.50628048],[126.9625567,37.50619938],[126.9622062,37.50617199],[126.96185569,37.50619938],[126.96151866,37.50628048],[126.96120804,37.50641219],[126.96093579,37.50658943],[126.96071235,37.50680541],[126.96054633,37.50705181],[126.96044409,37.50731917],[126.96040957,37.50759722],[126.96044409,37.50787527],[126.96054633,37.50814263],[126.96071235,37.50838903],[126.96093579,37.508605],[126.96120804,37.50878224],[126.96151866,37.50891394],[126.96185569,37.50899504],[126.9622062,37.50902243],[126.9625567,37.50899504],[126.96289374,37.50891394],[126.96320435,37.50878224],[126.96347661,37.508605],[126.96370004,37.50838903],[126.96386607,37.50814263],[126.9639683,37.50787527],[126.96400283,37.50759722]]]}",2019-10-10,545347.9879975927,196658.40500361988
2014105,2013,보행노인,11590003,서울특별시 동작구3,서울특별시 동작구 상도동(상도지구대 부근),4,4,1,3,0,0,37.50415361,126.9389865,"{type:Polygon,coordinates:[[[126.940586,37.5054278],[126.9402432,37.5056519],[126.9398521,37.5058184],[126.9394278,37.505921],[126.9389865,37.5059556],[126.9385452,37.505921],[126.9381209,37.5058184],[126.9377298,37.5056519],[126.9373871,37.5054278],[126.9371058,37.5051547],[126.9368968,37.5048432],[126.9367681,37.5045051],[126.9367246,37.5041536],[126.9367681,37.503802],[126.9368968,37.503464],[126.9371058,37.5031524],[126.9373871,37.5028794],[126.9377299,37.5026553],[126.9381209,37.5024888],[126.9385453,37.5023862],[126.9389865,37.5023516],[126.9394278,37.5023862],[126.9398521,37.5024888],[126.9402431,37.5026553],[126.9405859,37.5028794],[126.9408672,37.5031524],[126.9410762,37.503464],[126.941205,37.503802],[126.9412484,37.5041536],[126.941205,37.5045051],[126.9410763,37.5048432],[126.9408673,37.5051547],[126.940586,37.5054278]]]}",2019-10-10,544966.8693160609,194605.15275810752
2017027,2016,보행어린이,11590003,서울특별시 동작구3,서울특별시 동작구 상도동(신대방삼거리역 부근),3,3,0,1,2,0,37.49967168,126.928997,"{type:Polygon,coordinates:[[[126.93079362,37.49967168],[126.9307591,37.4993936],[126.93065686,37.49912621],[126.93049084,37.49887978],[126.9302674,37.49866378],[126.92999515,37.49848652],[126.92968453,37.4983548],[126.9293475,37.49827368],[126.92899699,37.4982463],[126.92864649,37.49827368],[126.92830945,37.4983548],[126.92799884,37.49848652],[126.92772658,37.49866378],[126.92750315,37.49887978],[126.92733712,37.49912621],[126.92723488,37.4993936],[126.92720036,37.49967168],[126.92723488,37.49994975],[126.92733712,37.50021714],[126.92750315,37.50046357],[126.92772658,37.50067956],[126.92799884,37.50085682],[126.92830945,37.50098854],[126.92864649,37.50106965],[126.92899699,37.50109703],[126.9293475,37.50106965],[126.92968453,37.50098854],[126.92999515,37.50085682],[126.9302674,37.50067956],[126.93049084,37.50046357],[126.93065686,37.50021714],[126.9307591,37.49994975],[126.93079362,37.49967168]]]}",2019-10-10,544470.0524531589,193721.5002795455
2019036,2018,보행노인,11590003,서울특별시 동작구3,서울특별시 동작구 상도동(이니스프리 숭실대점 부근),5,9,0,1,7,1,37.4976828,126.95250290000001,"{type:Polygon,coordinates:[[[126.9542995,37.4976828],[126.95426498,37.49740472],[126.95416274,37.49713732],[126.95399671,37.49689088],[126.95377328,37.49667488],[126.95350102,37.49649761],[126.95319041,37.49636589],[126.95285337,37.49628477],[126.95250287,37.49625738],[126.95215236,37.49628477],[126.95181533,37.49636589],[126.95150471,37.49649761],[126.95123246,37.49667488],[126.95100903,37.49689088],[126.950843,37.49713732],[126.95074076,37.49740472],[126.95070624,37.4976828],[126.95074076,37.49796088],[126.950843,37.49822828],[126.95100903,37.49847471],[126.95123246,37.49869071],[126.95150471,37.49886797],[126.95181533,37.49899969],[126.95215236,37.49908081],[126.95250287,37.49910819],[126.95285337,37.49908081],[126.95319041,37.49899969],[126.95350102,37.49886797],[126.95377328,37.49869071],[126.95399671,37.49847471],[126.95416274,37.49822828],[126.95426498,37.49796088],[126.9542995,37.4976828]]]}",2019-10-10,544248.004107804,195799.91792869463
2018032,2017,자전거,11590003,서울특별시 동작구3,서울특별시 동작구 신대방동(대림사거리 부근),5,5,0,2,3,0,37.48899762,126.9066408,"{type:Polygon,coordinates:[[[126.90843747,37.48899762],[126.90840295,37.48871951],[126.90830071,37.48845208],[126.90813468,37.48820561],[126.90791125,37.48798958],[126.90763899,37.48781229],[126.90732838,37.48768055],[126.90699134,37.48759943],[126.90664084,37.48757203],[126.90629033,37.48759943],[126.9059533,37.48768055],[126.90564269,37.48781229],[126.90537043,37.48798958],[126.905147,37.48820561],[126.90498097,37.48845208],[126.90487873,37.48871951],[126.90484421,37.48899762],[126.90487873,37.48927574],[126.90498097,37.48954316],[126.905147,37.48978962],[126.90537043,37.49000565],[126.90564269,37.49018293],[126.9059533,37.49031467],[126.90629033,37.49039579],[126.90664084,37.49042318],[126.90699134,37.49039579],[126.90732838,37.49031467],[126.90763899,37.49018293],[126.90791125,37.49000565],[126.90813468,37.48978962],[126.90830071,37.48954316],[126.90840295,37.48927574],[126.90843747,37.48899762]]]}",2019-10-10,543287.0970102649,191743.4592022644
2019038,2018,자전거,11590003,서울특별시 동작구3,서울특별시 동작구 신대방동(대림사거리 부근),6,6,0,1,4,1,37.48902893,126.9064051,"{type:Polygon,coordinates:[[[126.90820169,37.48902893],[126.90816716,37.48875081],[126.90806492,37.48848338],[126.9078989,37.48823692],[126.90767546,37.48802089],[126.90740321,37.4878436],[126.9070926,37.48771186],[126.90675556,37.48763074],[126.90640505,37.48760334],[126.90605455,37.48763074],[126.90571751,37.48771186],[126.9054069,37.4878436],[126.90513464,37.48802089],[126.90491121,37.48823692],[126.90474518,37.48848338],[126.90464295,37.48875081],[126.90460842,37.48902893],[126.90464295,37.48930704],[126.90474518,37.48957447],[126.90491121,37.48982093],[126.90513464,37.49003695],[126.9054069,37.49021424],[126.90571751,37.49034597],[126.90605455,37.4904271],[126.90640505,37.49045449],[126.90675556,37.4904271],[126.9070926,37.49034597],[126.90740321,37.49021424],[126.90767546,37.49003695],[126.9078989,37.48982093],[126.90806492,37.48957447],[126.90816716,37.48930704],[126.90820169,37.48902893]]]}",2019-10-10,543290.59270681,191722.61771496426
2015046,2014,자전거,11590003,서울특별시 동작구3,서울특별시 동작구 신대방동(보라매두산위브 부근),5,10,1,1,8,0,37.49642677,126.9142635,"{type:Polygon,coordinates:[[[126.9158627,37.497701],[126.91552,37.4979251],[126.915129,37.4980916],[126.9147047,37.4981942],[126.9142634,37.4982288],[126.9138222,37.4981942],[126.9133979,37.4980916],[126.9130069,37.4979251],[126.9126642,37.497701],[126.9123829,37.4974279],[126.9121739,37.4971164],[126.9120452,37.4967783],[126.9120018,37.4964268],[126.9120452,37.4960752],[126.9121739,37.4957372],[126.912383,37.4954256],[126.9126642,37.4951525],[126.9130069,37.4949284],[126.913398,37.4947619],[126.9138222,37.4946594],[126.9142634,37.4946248],[126.9147047,37.4946594],[126.9151289,37.4947619],[126.9155199,37.4949284],[126.9158627,37.4951525],[126.9161439,37.4954256],[126.916353,37.4957372],[126.9164817,37.4960752],[126.9165251,37.4964268],[126.9164817,37.4967783],[126.916353,37.4971164],[126.916144,37.4974279],[126.9158627,37.497701]]]}",2019-10-10,544110.9943352495,192418.3499197123
2014109,2013,자전거,11590003,서울특별시 동작구3,서울특별시 동작구 신대방동(신림우방아파트 부근),5,5,0,1,3,1,37.49088119,126.91616029999999,"{type:Polygon,coordinates:[[[126.9177595,37.4921554],[126.9174168,37.4923795],[126.9170258,37.492546],[126.9166015,37.4926486],[126.9161603,37.4926832],[126.9157191,37.4926486],[126.9152949,37.492546],[126.9149039,37.4923795],[126.9145612,37.4921554],[126.9142799,37.4918823],[126.9140709,37.4915708],[126.9139422,37.4912327],[126.9138988,37.4908812],[126.9139423,37.4905296],[126.914071,37.4901916],[126.91428,37.48988],[126.9145612,37.489607],[126.9149039,37.4893829],[126.9152949,37.4892163],[126.9157191,37.4891138],[126.9161603,37.4890792],[126.9166015,37.4891138],[126.9170257,37.4892163],[126.9174167,37.4893829],[126.9177594,37.489607],[126.9180407,37.48988],[126.9182497,37.4901916],[126.9183784,37.4905296],[126.9184218,37.4908812],[126.9183784,37.4912327],[126.9182497,37.4915708],[126.9180407,37.4918823],[126.9177595,37.4921554]]]}",2019-10-10,543495.3562415111,192585.5351528241
2013098,2012,보행노인,11590003,서울특별시 동작구3,서울특별시 동작구 흑석동(명수대상가 부근),5,5,0,2,2,1,37.50728158,126.96225159999999,"{type:Polygon,coordinates:[[[126.9638512,37.5085558],[126.9635084,37.5087799],[126.9631173,37.5089464],[126.962693,37.509049],[126.9622516,37.5090836],[126.9618103,37.509049],[126.961386,37.5089464],[126.9609949,37.5087799],[126.9606521,37.5085558],[126.9603708,37.5082827],[126.9601618,37.5079712],[126.9600331,37.5076331],[126.9599896,37.5072816],[126.9600331,37.50693],[126.9601618,37.506592],[126.9603709,37.5062804],[126.9606522,37.5060074],[126.960995,37.5057833],[126.961386,37.5056167],[126.9618104,37.5055142],[126.9622516,37.5054796],[126.9626929,37.5055142],[126.9631173,37.5056167],[126.9635083,37.5057833],[126.9638511,37.5060074],[126.9641324,37.5062804],[126.9643415,37.506592],[126.9644702,37.50693],[126.9645137,37.5072816],[126.9644702,37.5076331],[126.9643415,37.5079712],[126.9641325,37.5082827],[126.9638512,37.5085558]]]}",2019-10-10,545312.9543919018,196662.4050594905
2018029,2017,보행노인,11590003,서울특별시 동작구3,서울특별시 동작구 흑석동(이마트에브리데이흑석동점 부근),4,4,1,3,0,0,37.50736432,126.96085579999999,"{type:Polygon,coordinates:[[[126.96265242,37.50736432],[126.9626179,37.50708627],[126.96251566,37.50681891],[126.96234963,37.5065725],[126.9621262,37.50635653],[126.96185394,37.50617928],[126.96154333,37.50604757],[126.96120629,37.50596647],[126.96085579,37.50593908],[126.96050528,37.50596647],[126.96016825,37.50604757],[126.95985763,37.50617928],[126.95958538,37.50635653],[126.95936195,37.5065725],[126.95919592,37.50681891],[126.95909368,37.50708627],[126.95905916,37.50736432],[126.95909368,37.50764237],[126.95919592,37.50790973],[126.95936195,37.50815613],[126.95958538,37.5083721],[126.95985763,37.50854934],[126.96016825,37.50868104],[126.96050528,37.50876214],[126.96085579,37.50878953],[126.96120629,37.50876214],[126.96154333,37.50868104],[126.96185394,37.50854934],[126.9621262,37.5083721],[126.96234963,37.50815613],[126.96251566,37.50790973],[126.9626179,37.50764237],[126.96265242,37.50736432]]]}",2019-10-10,545322.1878920475,196538.99662340808
2014109,2013,자전거,11590004,서울특별시 동작구4,서울특별시 동작구 노량진동(노량진삼거리 부근),4,4,1,0,3,0,37.51351587,126.93997879999999,"{type:Polygon,coordinates:[[[126.9415784,37.5147901],[126.9412356,37.5150142],[126.9408445,37.5151807],[126.9404201,37.5152833],[126.9399788,37.5153179],[126.9395374,37.5152833],[126.939113,37.5151807],[126.9387219,37.5150142],[126.9383791,37.5147901],[126.9380978,37.514517],[126.9378888,37.5142055],[126.93776,37.5138674],[126.9377166,37.5135159],[126.93776,37.5131643],[126.9378888,37.5128263],[126.9380978,37.5125147],[126.9383792,37.5122417],[126.938722,37.5120176],[126.9391131,37.511851],[126.9395374,37.5117485],[126.9399788,37.5117139],[126.9404201,37.5117485],[126.9408445,37.511851],[126.9412356,37.5120176],[126.9415784,37.5122417],[126.9418597,37.5125147],[126.9420688,37.5128263],[126.9421975,37.5131643],[126.942241,37.5135159],[126.9421975,37.5138674],[126.9420688,37.5142055],[126.9418597,37.514517],[126.9415784,37.5147901]]]}",2019-10-10,546005.9040964956,194693.55525987723
