표준ID,ARS-ID,정류장명,위도,경도,비고,UTM-K_위도변환,UTM-K_경도변환
113900177,14921,신한은행서교동금융센터점,37.55738535,126.918354,,550876.3176,192785.9442
113900178,14922,경성중고.홍익디자인고,37.56228718,126.9194964,,551420.2757,192887.3501
113900179,14923,망원1동파출소,37.55368977,126.902646,,550467.4736,191397.5957
113900180,14924,대우미래사랑아파트,37.556741,126.9169681,,550804.9096,192663.426
113900181,14925,효성약국,37.56120824,126.9177091,,551300.6629,192729.3338
113900258,14926,화평교회,37.55461589,126.9013092,,550570.3851,191279.5812
113900182,14927,성산시영아파트,37.56997337,126.9036833,,552274.6673,191491.1059
113900183,14928,한국해양전략연구소,37.55615891,126.9157158,,550740.403,192552.7167
113900294,14929,망원1동파출소,37.55343474,126.9026248,,550439.1703,191395.6931
113900184,14930,망원유수지.마포구민체육센터,37.55598562,126.8992531,,550722.6016,191098.065
113900185,14932,서교동주민센터,37.55564539,126.9146083,,550683.4967,192454.8071
113900186,14933,창전삼성아파트,37.55158314,126.932527,,550231.348,194037.7763
113900189,14934,임오빌딩,37.55877057,126.9173994,,551030.1343,192701.733
113900269,14935,월드컵경기장역,37.5738733,126.8983131,,552708.0143,191017.1553
113900187,14936,새화빌딩,37.5551111,126.9134454,,550624.2909,192351.9989
113900188,14937,이랜드,37.54934599,126.9314165,,549983.1222,193939.4663
113900243,14940,성산초등학교,37.55441974,126.9119273,,550547.6827,192217.787
113900190,14941,우리은행서교동지점,37.55336318,126.9175609,,550429.9657,192715.4761
113900191,14942,서강쌍용아파트.광흥창역,37.54797196,126.9301264,,549830.7054,193825.3504
113900192,14943,동교로사거리,37.55605972,126.9210454,,550728.9852,193023.6267
113900193,14944,동교초등학교,37.55708966,126.9016286,,550844.9146,191308.091
113900194,14946,망원전철역,37.55609815,126.9102977,,550734.1024,192073.9713
113900195,14947,서교동주민센터,37.55565038,126.9152772,,550683.9971,192513.9115
113900196,14948,서강초등학교,37.5477462,126.9263557,,549805.9031,193492.1183
113900197,14950,신부파스카아파트,37.55878545,126.9004729,,551033.2347,191206.1748
113900198,14951,KBS미디어센터,37.5762495,126.8912678,,552972.4421,190395.0907
113900199,14952,망원우체국,37.55790161,126.9072824,,550934.5237,191807.739
113900200,14953,홍대후문,37.54776813,126.9254084,,549808.403,193408.4082
113900201,14954,대상아파트,37.55965628,126.8998549,,551129.9446,191151.6737
113900275,14955,월드컵파크2단지,37.57526275,126.8902288,,552863.0309,190303.1821
113900263,14956,망원동월드컵시장,37.55762576,126.905989,,550904.0211,191693.4272
113900202,14957,상수역,37.54783917,126.9223889,,549816.5036,193141.5842
113900203,14958,동원데자뷰아파트,37.56026595,126.8994205,,551197.6517,191113.3647
113900204,14959,하나은행망원동지점,37.55736161,126.9047035,,550874.8179,191579.814
113900205,14960,로데오거리,37.54793416,126.9202362,,549827.2056,192951.3611
113900261,14961,마포16번종점,37.56092786,126.8989567,,551271.1599,191072.4649
113900298,14962,서부면허시험장.월드컵파크8단지,37.57815695,126.8817331,,553185.1646,189553.1047
113900264,14963,동교초등학교,37.55700155,126.9029564,,550835.0135,191425.4028
113900206,14964,합정동,37.54760741,126.9181202,,549791.101,192764.3409
113900207,14965,당인리발전소,37.54550986,126.9171164,,549558.376,192675.4306
113900208,14966,서일빌딩,37.5455541,126.9159632,,549563.3765,192573.5246
113900209,14968,성우맨션,37.54563577,126.9142497,,549572.5776,192422.108
113900015,14969,다운교회,37.54573653,126.9127953,,549583.879,192293.5906
113900210,14971,월드컵경기장역,37.56951561,126.9001462,,552224.1874,191178.5742
113900270,14972,마포구청.마포구청역,37.5663308,126.8995753,,551870.7644,191127.7612
113900211,14976,우성아파트입구,37.53798007,126.9475018,,548720.7276,195360.1754
113900259,14977,망원교회,37.55623509,126.9001617,,550750.2041,191178.3777
113900212,14978,망원교회,37.55649582,126.9005292,,550779.1076,191210.8803
113900249,14979,신촌역,37.55469925,126.9359752,,550576.9859,194342.7107
113900268,14981,경성중고사거리,37.56062024,126.9157402,,551235.5559,192555.3166
113900295,14982,삼진제약,37.55312773,126.9266707,,550403.1666,193520.4205
113900214,14983,한국영화아카데미,37.55429814,126.9294391,,550532.8809,193765.1415
113900244,14984,서교동교회,37.55175064,126.9194138,,550250.851,192879.0496
113900271,14985,성산2동주민센터,37.56802445,126.9083872,,552057.9443,191906.4511
113900215,14987,월드컵파크7단지,37.58031941,126.879789,,553425.391,189381.6831
113900236,14988,창전삼성아파트110동,37.54993526,126.928674,,550048.7045,193697.1688
113900230,14989,신촌역,37.55430194,126.9361238,,550532.8803,194355.8111
113900282,14990,신촌역,37.5544909,126.9356256,,550553.8827,194311.8039
113900281,14991,신촌농협.하나로마트,37.55618812,126.9332008,,550742.4034,194097.6796
113900280,14992,기업은행.신촌연세병원,37.55316601,126.9334876,,550406.9672,194122.7837
113900279,14993,세븐일레븐,37.54019694,126.9558999,,548966.3919,196102.5203
113900278,14994,아현고개,37.55662043,126.9469798,,550789.6087,195315.2075
113900277,14996,복지마트,37.55795052,126.9009302,,550940.5247,191246.4824
113900276,14997,복지마트,37.55793892,126.9010706,,550939.2242,191258.8864
114000001,15101,홍익병원목동관,37.53072776,126.8640382,,547923.2016,187982.4428
114000002,15102,금호어울림.대원칸타빌아파트,37.53261908,126.8663396,,548132.8233,188186.1602
114000003,15103,목동3단지,37.53432434,126.8699099,,548321.6438,188501.9902
114000004,15104,영도초등학교,37.53555591,126.8705188,,548458.2587,188555.996
114000005,15105,신목중학교.목동2단지후문,37.53804702,126.8734567,,548734.3881,188816.0301
114000006,15106,목동2단지,37.53648553,126.8778373,,548560.5698,189202.9651
114000007,15107,목동3단지,37.534747,126.875742,,548367.8568,189017.5224
114000008,15108,목동4단지.목동종합운동장,37.53229799,126.875115,,548096.1202,188961.7443
114000009,15109,목동3.4단지사잇길,37.53268917,126.8718511,,548139.9244,188673.3159
114000011,15111,목동사거리,37.53326952,126.8638355,,548205.3317,187964.9347
114000012,15112,영도중.강서고입구.기아양서대리점,37.53617351,126.863622,,548527.6664,187946.5317
114000013,15113,목동시장.대일고교.배광교회,37.539005,126.8638409,,548841.8993,187966.3337
114000014,15114,신목중학교,37.53734463,126.8722176,,548656.5795,188706.4117
114000015,15115,목동3단지,37.53402579,126.8696491,,548288.5403,188478.8934
114000016,15116,금호어울림.대원칸타빌아파트,37.53285329,126.8670645,,548158.727,188250.2687
114000017,15117,신목동역2번출구,37.54385476,126.8823418,,549377.9572,189602.1072
114000018,15118,신목동역1번출구,37.54392207,126.882069,,549385.458,189578.0082
114000396,15119,경서농협,37.521363,126.856298,,546884.8464,187296.7043
114000026,15126,목동성원아파트,37.54229504,126.8631752,,549207.1393,187908.0308
114000027,15127,목3동주민센터.현대아이파크.실로암안과,37.54483252,126.862401,,549488.8688,187840.0225
114000028,15128,목3동시장.강서도서관,37.54969481,126.8639369,,550028.3272,187976.535
114000038,15140,월촌초등학교,37.54118755,126.8770703,,549082.5251,189135.8579
114000039,15141,월촌초등학교,37.54038369,126.8752678,,548993.5162,188976.4402
114000040,15142,목원초등학교.서울지방식품의약품안전청,37.54253255,126.8811364,,549231.3418,189495.396
114000434,15143,용왕산,37.53900306,126.8740529,,548840.4262,188868.8647
114000042,15144,신목동역,37.54594356,126.8814977,,549609.8825,189527.8031
114000043,15145,목동한신청구아파트,37.54063836,126.8801651,,549021.2187,189409.2891
114000044,15146,목동한신청구아파트,37.54072866,126.8803505,,549031.22,189425.6871
114000045,15147,목동1.2단지사잇길,37.5383884,126.8784758,,548771.692,189259.6702
114000046,15148,월촌중학교,37.53795861,126.8820591,,548723.5874,189576.3032
114000047,15149,목동YMCA.서울에너지공사,37.53884228,126.8826598,,548821.5975,189629.5158
114000048,15150,목동YMCA.서울에너지공사,37.53845883,126.8830836,,548778.9926,189666.9182
114000049,15151,목동5단지C상가.목동운동장북문,37.53277089,126.8775356,,548148.3249,189175.7632
114000050,15152,파리공원,37.53462166,126.8783258,,548353.647,189245.8723
114000051,15153,목동5단지B상가.목5동주민센터,37.53569509,126.8811993,,548472.4599,189499.996
114000052,15154,목동이대병원.목동6단지앞,37.53672536,126.8842348,,548586.4727,189768.4246
114000053,15155,목동아파트601동앞.이대병원,37.53589268,126.8832528,,548494.1627,189681.5186
114000054,15156,목동아파트5.6단지사잇길.경인초교,37.53287009,126.8838504,,548158.6269,189733.922
114000428,15157,오목교역,37.52506981,126.8763829,,547293.7334,189072.7564
114000055,15158,양정고등학교,37.53522316,126.8879022,,548419.3542,190092.3586
114000056,15159,목1동주민센터,37.529802,126.87358,,547819.2773,188825.6973
114000057,15160,목동역.홍익병원,37.52734629,126.8643441,,547547.8611,188008.9398
114000058,15161,CBS방송국,37.52788604,126.8740995,,547606.5678,188871.3315
114000059,15162,목운초등학교.목운중학교,37.5264187,126.8737705,,547443.7502,188842.0317
114000060,15163,목동7단지,37.52835216,126.8701772,,547658.7726,188524.7005
114000061,15164,목운초등학교.목운중학교,37.52604867,126.8732303,,547402.7457,188794.2258
114000062,15165,목동운동장남문.야구장.아이스링크,37.52847438,126.8765922,,547671.5742,189091.7534
114000063,15166,목동7단지.종로학원,37.52552971,126.8691649,,547345.6396,188434.7855
114000064,15167,목동대학학원,37.52492703,126.8734438,,547278.2321,188812.9306
114000065,15168,오목교역.동신한방병원,37.5244207,126.8769372,,547221.6261,189121.66
114000066,15169,갈산초등학교정문,37.51280494,126.8704858,,545933.188,188549.6027
114000067,15170,오목교역.청학스포츠타운,37.52355338,126.8756307,,547125.5162,189006.0424
114000068,15171,새마을금고,37.52106964,126.8736392,,546850.0867,188829.6281
114000069,15172,신정2동주민센터,37.518983,126.8714242,,546618.7611,188633.5041
114000070,15173,오목교역.동신한방병원,37.52408548,126.8769219,,547184.4226,189120.2588
114000071,15174,신목초등학교입구,37.517471,126.870927,,546451.0082,188589.3199
114000072,15175,목동14단지상가,37.5146345,126.8717981,,546136.0871,188665.9004
114000073,15176,현대아파트정문,37.51978505,126.8774211,,546707.0709,189163.7647
114000074,15177,현대아파트정문,37.52078792,126.8782363,,546818.2833,189235.9742
114000075,15178,삼성아파트정문,37.51634952,126.8769041,,546325.8299,189117.5619
114000076,15179,삼성아파트후문,37.51811503,126.87715,,546521.7509,189139.5568
114000077,15180,현대아파트후문,37.52193044,126.8781722,,546945.0961,189230.4719
114000078,15181,목동14단지C상가앞,37.51416943,126.8740241,,546084.2044,188862.628
114000079,15182,목일중학교,37.51396018,126.8738424,,546061.0018,188846.533
114000080,15183,목동13단지,37.51420756,126.8693057,,546089.0053,188445.4859
114000081,15184,목동14단지,37.51474221,126.8695819,,546148.3109,188469.9866
114000082,15185,신트리공원,37.51448906,126.8579171,,546121.7078,187438.6811
114000083,15186,목동12.13단지사잇길,37.51305394,126.8635453,,545961.6911,187936.0304
114000084,15187,목동12.13단지사잇길,37.51345171,126.8630944,,546005.8964,187896.2305
114000085,15188,신목초등학교입구,37.51730176,126.8707857,,546432.2419,188576.8024
114000086,15189,목동14단지관리사무소앞,37.51519914,126.8721219,,546198.7161,188694.6121
114000087,15190,목동11단지,37.51321989,126.8583087,,545980.7937,187473.0897
114000088,15191,목동14단지관리사무소앞,37.51479619,126.8716908,,546154.0456,188656.4387
114000089,15192,양천구청역,37.51256669,126.8653279,,545907.3854,188093.5529
114000090,15193,양천공원,37.517872,126.869642,,546495.6708,188475.7812
114000091,15194,양천구청,37.516543,126.86703,,546348.4917,188244.6604
114000092,15195,양천구민체육센터.양천일자리센터,37.51554358,126.8642388,,546237.921,187997.7415
114000093,15196,목동12단지,37.51418196,126.8603283,,546087.3044,187651.8009
114000094,15197,갈산초등학교정문,37.51269736,126.8701669,,545921.2868,188521.3922
114000095,15198,갈산초등학교후문,37.51098879,126.8692763,,545731.7662,188442.3903
114000096,15199,갈산초등학교후문,37.51120263,126.8695236,,545755.4694,188464.2876
114000097,15200,은정초등학교,37.51060518,126.8670836,,545689.4619,188248.468
114000098,15201,은정초등학교,37.51009428,126.867106,,545632.7557,188250.3684
114000099,15202,목동우성아파트,37.50762426,126.8654216,,545358.8266,188101.0524
114000100,15203,목동우성아파트입구,37.50816857,126.8638868,,545419.4332,187965.4381
114000101,15204,양천아파트,37.50817426,126.8633495,,545420.1336,187917.9332
114000102,15205,봉영여중.목동고,37.50728131,126.8618411,,545321.2223,187784.4212
114000103,15206,봉영여중.목동고,37.50739076,126.8614269,,545333.4237,187747.8168
114000104,15207,봉영여중.목동고,37.50885521,126.8615633,,545495.9412,187760.1159
114000105,15208,양천노인종합복지관,37.51016103,126.859026,,545641.2037,187535.9975
114000106,15209,양천구청역,37.51275542,126.8664768,,545928.1873,188195.1576
114000107,15210,양천아파트,37.510264,126.862762,,545652.1438,187866.3271
114000108,15211,신정사거리,37.52188642,126.8515144,,546943.5962,186873.9243
114000109,15212,신정네거리역,37.5220233,126.8507301,,546958.8979,186804.6165
114000110,15213,동방아파트,37.52188249,126.8463249,,546943.8968,186415.1733
114000111,15214,동방아파트.신월종합사회복지관,37.52142649,126.8462897,,546893.2915,186411.9789
114000112,15215,신곡시장.금빛새마을금고,37.51964347,126.8437433,,546695.7694,186186.5478
114000113,15216,신곡시장.금빛새마을금고,37.51928494,126.8438199,,546655.9658,186193.2534
114000114,15217,신한은행신월동지점,37.51795636,126.8415194,,546508.8501,185989.6343
114000115,15218,신한은행신월동지점,37.51782796,126.8418635,,546494.5482,186020.0303
114000116,15219,양강중학교,37.52371103,126.8499936,,547146.3185,186739.8089
114000117,15220,신월2동주민센터입구,37.52267986,126.845554,,547032.5065,186347.1712
114000118,15221,강서초등학교,37.52176373,126.8416878,,546931.3956,186005.2327
114000119,15222,한빛종합사회복지관,37.52116101,126.8391119,,546864.8875,185777.4091
114000120,15223,신월동남부주유소,37.5192329,126.838625,,546650.9651,185733.9998
114000121,15224,신월2동우체국,37.523082,126.851248,,547076.3279,186850.5844
114000122,15225,신트리사거리,37.51311521,126.8559491,,545969.4924,187264.4599
114000123,15226,신트리아파트,37.51297916,126.8544901,,545954.591,187135.4463
114000124,15227,정랑고개.양천벤처타운,37.51157732,126.8503821,,545799.5741,186772.0097
114000125,15228,신정학마을아파트,37.50742085,126.8439634,,545339.1803,186203.7555
114000126,15229,양천고등학교,37.50992673,126.8456572,,545617.0542,186353.972
114000127,15230,계남초등학교,37.5096265,126.8584783,,545581.9504,187487.4842
114000128,15231,목동아파트11단지(1117동),37.50711064,126.8599977,,545302.521,187621.4052
114000426,15232,신정1동주민센터.신오새마을금고,37.51720336,126.8543711,,546423.4403,187125.6511
114000130,15233,양명초교.신서중,37.51430526,126.8557025,,546101.6063,187242.8605
114000131,15234,신트리공원.목동아파트11단지,37.51392049,126.8571829,,546058.702,187373.6759
114000132,15235,목동10단지상가,37.51600707,126.8598928,,546289.9259,187613.6005
114000133,15236,양천문화회관.양천일자리센터,37.51693112,126.8625473,,546392.1377,187848.4258
114000134,15237,목동10단지농협,37.51763293,126.8563658,,546470.8461,187302.0658
114000427,15238,목동13단지,37.51450656,126.8691604,,546122.2084,188432.6862
114000429,15239,목동13단지,37.5135267,126.8680275,,546013.5962,188332.3758
114000138,15241,신서초등학교,37.52064102,126.8618413,,546803.9815,187786.6161
114000139,15242,신정1동우체국,37.521953,126.861673,,546949.6168,187771.9523
114000144,15247,우리은행신정동지점,37.521705,126.859385,,546922.3917,187569.6529
114000145,15248,목동프라자,37.51987595,126.8602781,,546719.2724,187648.3013
114000146,15249,목동10단지,37.51895912,126.8561777,,546618.062,187285.6619
114000147,15250,신정네거리역,37.52101216,126.8535197,,546846.2863,187051.0411
114000148,15251,신정네거리역,37.51928827,126.8534541,,546654.9651,187044.944
114000149,15252,길훈로즈빌아파트,37.52243302,126.871157,,547001.7025,188610.4072
114000150,15253,하이스트학원.종로학원,37.52498216,126.8694566,,547284.8325,188460.4861
114000151,15254,목동역,37.52570949,126.8655656,,547366.0416,188116.6525
114000152,15255,목동8단지지하도,37.51958917,126.8671016,,546686.5694,188251.4679
114000153,15256,양천구청.양천보건소,37.51816257,126.8661629,,546528.3523,188168.2593
114000154,15257,목동8단지,37.52018346,126.8683292,,546752.3755,188360.083
114000155,15258,진명여고,37.52394011,126.8651038,,547169.7208,188075.55
114000156,15259,서울남부지방법원.서울남부지방검찰청,37.52179,126.865547,,546931.0293,188114.3866
114000157,15260,서울남부지방법원.서울남부지방검찰청,37.5218496,126.8659323,,546937.5955,188148.4565
114000158,15261,오목교역.청학스포츠타운,37.52362783,126.875315,,547133.8162,188978.1462
114000159,15262,현대아이파크아파트,37.52103408,126.8732569,,546846.1854,188795.8272
114000160,15263,목동중학교.서울출입국관리사무소,37.51987716,126.8708457,,546718.0717,188582.4992
114000161,15264,목동대학학원,37.52463248,126.8727021,,547245.6292,188747.3229
114000162,15265,목동7단지,37.52553448,126.8668873,,547346.4515,188233.4569
114000163,15266,제일은행앞,37.5193001,126.8640996,,546654.8654,187986.0375
114000165,15268,서울남부지방법원.서울남부지방검찰청,37.52219405,126.8633685,,546976.1513,187921.8727
114000166,15269,목동중학교,37.51918741,126.8704645,,546641.5644,188548.6949
114000167,15270,진명여고,37.52450719,126.8645744,,547232.7269,188028.8431
114000168,15271,우리은행신정동지점,37.52186986,126.8585797,,546940.7959,187498.4919
114000169,15272,목동역.목동오거리,37.52580579,126.8631069,,547377.0432,187899.3308
114000170,15273,신서고등학교.영상고등학교입구,37.52539572,126.8599725,,547331.9383,187622.1976
114000171,15274,신정역(은행정).신정4동주민센터,37.52463013,126.8542989,,547247.729,187120.5449
114000174,15277,신정1동우체국,37.52215256,126.8614154,,546971.799,187749.2132
114000176,15279,서울남부지방법원.서울남부지방검찰청,37.52248645,126.8641572,,547008.5031,187991.6402
114000177,15280,신정네거리역,37.52127697,126.8534321,,546875.689,187043.343
114000178,15281,신서고등학교.영상고등학교앞,37.52297647,126.859382,,547063.5095,187569.5986
114000179,15282,제일여성병원,37.52261401,126.8518331,,547024.3052,186902.2244
114000180,15283,신정4동경서농협,37.52146192,126.8550767,,546895.9909,187188.758
114000181,15284,목동역.홍익병원,37.52804955,126.8639152,,547625.9691,187971.1409
114000182,15285,목동역.목동오거리,37.52595861,126.862791,,547394.045,187871.4316
114000183,15286,신서고교.영상고교입구,37.52565303,126.8603986,,547360.4405,187659.9053
114000184,15287,신정역(은행정).신정4동주민센터,37.52482783,126.8542358,,547269.6799,187115.0011
114000185,15288,양강중학교,37.52466716,126.8507565,,547252.3298,186807.4158
114000189,15292,신월문화체육센터,37.519969,126.835249,,546733.1803,185435.6949
114000190,15293,신월동우성상가,37.52181588,126.8337366,,546938.3962,185302.358
114000191,15294,중부운수앞,37.52410407,126.8307798,,547192.823,185041.4343
114000192,15295,신월문화체육센터,37.52020741,126.8363128,,546759.4767,185529.7829
114000193,15296,신월동우성상가,37.52153345,126.834106,,546906.9924,185334.9576
114000194,15298,국립과학수사연구소입구,37.52247709,126.8369773,,547011.2809,185588.9624
114000195,15299,신안파크아파트후문,37.52392556,126.8288365,,547173.3214,184869.6161
114000196,15300,신안파크아파트후문,37.52402911,126.8287853,,547184.8224,184865.1111
114000197,15301,국립과학수사연구소.고강동종점,37.52345522,126.8257795,,547121.6156,184599.2888
114000198,15302,신정1동주민센터.신오새마을금고,37.51760318,126.8538762,,546467.8832,187081.9683
114000199,15303,신정네거리역,37.51985338,126.8528217,,546717.7725,186989.1362
114000200,15304,신트리아파트,37.51314255,126.8540034,,545972.7919,187092.4452
114000201,15305,정랑고개.양천벤처타운,37.51166135,126.8498548,,545808.9746,186725.405
114000202,15306,서부트럭터미널.신정동일하이빌아파트,37.510935,126.842363,,545729.4422,186062.9066
114000203,15307,강신중학교,37.51527132,126.8403599,,546211.0177,185886.6238
114000204,15308,남명초교.신정3동주민센터,37.51507653,126.8549126,,546187.3149,187173.1585
114000205,15309,금옥중.금옥여고.백암고등학교,37.50985233,126.8445827,,545608.9531,186258.9577
114000206,15310,양강중학교,37.524862,126.85028,,547274.0216,186765.3293
114000207,15311,양강중학교,37.52383135,126.8496619,,547159.7193,186710.5088
114000208,15312,신월2동주민센터입구.경창전통시장,37.523024,126.8461879,,547070.61,186403.2697
114000209,15313,강서초등학교,37.52203252,126.8418886,,546961.1981,186023.0336
114000210,15314,한빛종합사회복지관,37.52134001,126.8388739,,546884.7903,185756.4038
114000211,15315,과학수사연구소입구,37.52202014,126.8367636,,546960.5979,185569.9835
114000212,15316,서부트럭터미널.신정동일하이빌아파트,37.5101665,126.8423062,,545644.1569,186057.7418
114000213,15317,신정동현대아파트,37.5083598,126.8429841,,545443.5358,186117.3428
114000214,15318,넓은들공원,37.51102324,126.8388113,,545739.7677,185748.9082
114000215,15319,넓은들공원,37.51100576,126.83855,,545737.8673,185725.8027
114000216,15320,신정현대아파트,37.50857807,126.8417869,,545467.9383,186011.5323
114000217,15321,신정숲속마을아파트,37.50645522,126.8364778,,545233.1314,185541.7166
114000218,15322,신정숲속마을아파트.댓골마을입구,37.50669905,126.8357222,,545260.3098,185474.9552
114000219,15323,푸른마을2단지아파트,37.51419128,126.8340906,,546092.1057,185332.1592
114000220,15324,푸른마을2단지아파트,37.514032,126.833988,,546074.4436,185323.0572
114000221,15325,신월시영아파트.강월초등학교,37.515731,126.83553,,546262.7719,185459.7135
114000222,15326,신월시영아파트.강월초등학교,37.515937,126.835305,,546285.6701,185439.862
114000223,15327,강월초교입구사거리,37.51635995,126.8377839,,546332.2315,185659.0944
114000224,15328,강월초교입구사거리,37.51669255,126.8378579,,546369.1346,185665.7001
114000225,15329,금실어린이공원,37.51795429,126.8377739,,546509.1848,185658.5154
114000226,15330,금실어린이공원,37.51742852,126.8378532,,546450.8188,185665.4253
114000227,15331,강신중학교,37.51569679,126.8398069,,546258.3226,185837.8149
114000228,15332,양서중학교,37.53169679,126.8308305,,548035.5134,185047.4316
114000229,15333,신월1동주민센터.신월보건지소,37.53201444,126.8311523,,548070.7175,185075.9382
114000230,15334,신월3동주민센터.신월3동우체국,37.53466482,126.8288289,,548365.2486,184871.1134
114000231,15335,서부여성발전센터,37.5351643,126.8290122,,548420.6553,184887.4151
114000232,15336,가로공원공영주차장.신영시장,37.53629527,126.8328558,,548545.5685,185227.3512
114000233,15337,국민은행신월동지점,37.53573183,126.8289057,,548483.6614,184878.1168
114000234,15338,서서울호수공원,37.52903473,126.8325722,,547739.7819,185200.8513
114000235,15339,서서울호수공원,37.52925059,126.8329213,,547763.6848,185231.7513
114000236,15340,하나은행신월동지점,37.53058835,126.8378278,,547911.4007,185665.6979
114000237,15341,가로공원공영주차장,37.536783,126.8332,,548599.6466,185257.8686
114000238,15342,양원초교.광영여고,37.5390246,126.8235072,,548850.0007,184401.665
114000239,15343,국민은행신월동지점,37.53621493,126.8296039,,548537.1675,184939.9233
114000240,15344,메디힐병원,37.53699263,126.8277769,,548623.7769,184778.6059
114000241,15345,신화중학교,37.53961026,126.8314871,,548913.7081,185107.0411
114000242,15346,신월5동주민센터.신월중학교,37.53947839,126.8275324,,548899.7058,184757.5026
114000243,15347,신월5동주민센터.신월중학교,37.53919342,126.827378,,548868.1026,184743.7988
114000244,15348,신월중학교입구,37.53998949,126.8252012,,548956.8122,184551.5789
114000245,15349,신월중학교입구,37.54000384,126.825767,,548958.312,184601.5864
114000246,15350,광영고.신동아파밀리에아파트,37.53935779,126.8233616,,548887.0049,184388.8664
114000247,15351,서울금융고등학교,37.53732043,126.8270247,,548660.2808,184712.192
114000248,15352,신화중학교,37.53929345,126.8304897,,548878.7044,185018.8287
114000249,15353,경창빌딩,37.51888206,126.838395,,546612.0611,185713.6003
114000250,15354,신월시영아파트중문,37.51901147,126.8368313,,546626.6626,185575.389
114000251,15355,신월시영아파트중문,37.51910189,126.8364046,,546636.7636,185537.6848
114000252,15356,목원초등학교.서울지방식품의약품안전청,37.54292914,126.8812501,,549275.3458,189505.4998
114000253,15357,양천노인종합복지관,37.51034799,126.8589837,,545661.9595,187532.2887
114000432,15358,양서중학교,37.53279646,126.8302431,,548157.6569,184995.7327
114000254,15359,양명초등학교,37.51564613,126.8572135,,546250.2222,187376.6718
114000255,15360,신목동역-서울지방식품의약품안전청,37.5435952,126.883208,,549349.0537,189678.6208
114000256,15361,목동파라곤,37.5300691,126.8755215,,547848.6932,188997.3464
114000257,15362,트럭터미널주유소앞,37.50901089,126.8420066,,545515.9432,186031.0378
114000258,15363,대일관광고.푸른마을3단지,37.51107574,126.8363633,,545745.9682,185532.4845
114000259,15364,대일관광고.푸른마을3단지,37.511319,126.835885,,545773.0406,185490.2439
114000260,15365,신정현대아파트,37.50863659,126.8410742,,545474.5395,185948.5296
114000261,15366,신월문화체육센터,37.52007948,126.8364821,,546745.252,185544.7247
114000262,15367,목동아파트1102동앞,37.51158188,126.859987,,545798.7732,187621.1976
114000263,15368,트럭터미널주유소앞,37.50908777,126.8415438,,545524.5447,185990.1338
114000264,15369,목동아파트1434동앞,37.51553609,126.8720614,,546236.1206,188689.3143
114000265,15371,신월동기점,37.52947735,126.8385294,,547787.9866,185727.5002
114000267,15373,양천공영차고지,37.508418,126.837237,,545450.8587,185609.2202
114000268,15374,국립과학수사연구소.고강동종점,37.523548,126.825713,,547131.9239,184593.4294
114000270,15377,신월동기점,37.52984584,126.8384868,,547828.891,185723.805
114000271,15378,양천공영차고지,37.50870269,126.8376575,,545482.3915,185646.4535
114000404,15380,신정이펜하우스3단지,37.51412118,126.8304154,,546084.9048,185007.2251
114000283,15399,푸른마을1단지.이든채아파트,37.51265311,126.8353881,,545921.1867,185446.5709
118000605,15401,신교정입구,37.51934985,126.8731319,,546659.2719,188784.525
114000285,15402,중부운수앞,37.52422031,126.8307795,,547205.7243,185041.4309
114000288,15405,푸른마을1단지.이든채아파트,37.512878,126.83488,,545946.2254,185401.6933
114000418,15407,이대목동병원,37.53737322,126.8860625,,548658.18,189930.0478
114000289,15408,신정교입구,37.51855091,126.8734986,,546570.5559,188816.823
114000292,15411,신월청소년문화센터,37.5354516,126.8264418,,548452.9583,184660.2916
114000293,15412,계남초등학교,37.50996638,126.8578669,,545619.7542,187433.4848
114000294,15413,신목동역-서울지방식품의약품안전청,37.54364328,126.8835304,,549354.3547,189707.1192
114000402,15414,보람쉬움아파트,37.52975831,126.8357738,,547819.5915,185483.9851
114000403,15415,보람쉬움아파트.신영시장,37.52990444,126.8352416,,547835.8924,185436.9721
114000405,15416,신정이펜하우스2단지,37.51457474,126.8306282,,546135.2103,185026.1291
114000431,15418,신정이펜하우스1단지아파트,37.51398714,126.8280797,,546070.4028,184800.7013
114000423,15419,이펜하우스1단지.어르신요양센터,37.51339718,126.8288786,,546004.7959,184871.2122
114000430,15420,양천어르신요양센터,37.51361822,126.8284426,,546029.3987,184832.7103
114000425,15421,신정이펜하우스3.4단지,37.51126009,126.830345,,545767.371,185000.4286
114000424,15423,신정이펜하우스5단지.서남병원,37.51102753,126.8334619,,545741.0675,185275.9551
114900007,15500,푸른마을아파트3단지,37.51207898,126.8365885,,545857.2805,185552.5883
114900082,15501,강서보건소.9호선등촌역,37.54903807,126.8680475,,549954.9191,188339.6736
114900080,15503,목2동주민센터,37.54647287,126.8715162,,549669.7881,188645.8054
114900006,15504,동일하이빌아파트,37.51001402,126.8408156,,545627.4554,185925.924
114900005,15505,팔복부동산.목동교회,37.5438945,126.8703833,,549383.7575,188545.2957
114900004,15506,신정현대아파트.서부트럭터미널,37.50842688,126.8412612,,545451.2365,185965.024
114900003,15507,목동문화체육센터.건영아파트,37.54175562,126.8690347,,549146.5328,188425.7843
114900002,15508,한성교회.금옥여고.백암고,37.51078477,126.843065,,545712.6649,186124.9445
114900001,15509,우신웨스트빌.목동보건지소,37.53946323,126.8690376,,548892.105,188425.6862
114900032,15510,대림.수정아파트,37.51233834,126.842443,,545885.1834,186070.2404
